frequent-polish-4284,zdobycie,"
<div class=""trans"">achievement; capture</div>
n; n
<br>
Zdobycie piasta to nasz priorytet.
<div class=""trans"">-The capture of the city is our priority.</div>
"
frequent-polish-4285,starość,"
<div class=""trans"">old age</div>
f
<br>
Starość to wyspa otoczona przez śmierć.
<div class=""trans"">-Old age is an island surrounded by death.</div>
"
frequent-polish-4286,transakcja,"
<div class=""trans"">transaction</div>
f
<br>
To była rozsądna transakcja.
<div class=""trans"">-It was a reasonable transaction.</div>
"
frequent-polish-4287,wylać (się),"
<div class=""trans"">spill [wylewać, wylać]</div>
vpf2
<br>
Nie wylej wody!
<div class=""trans"">-Don’t spill the water!</div>
"
frequent-polish-4288,paskudnie,"
<div class=""trans"">badly</div>
adv
<br>
Wiedziałam jak paskudnie będziesz się czuł i nie chciałam, żebyś był sam.
<div class=""trans"">-I knew how badly you would feel and I didn't want you to be alone.</div>
"
frequent-polish-4289,zagrożony,"
<div class=""trans"">endangered</div>
adj
<br>
Nie dotykaj! To zagrożony gatunek.
<div class=""trans"">-Don’t touch it! It’s an endangered species.</div>
"
frequent-polish-4290,goły,"
<div class=""trans"">bare, naked</div>
adj
<br>
John, dlaczego jesteś goły?
<div class=""trans"">-John, why are you naked?</div>
"
frequent-polish-4291,posiedzieć,"
<div class=""trans"">sit, stay [—, posiedzieć]</div>
vpf
<br>
Posiedziałem chwilę na krześle i wstałem.
<div class=""trans"">-I sat on a chair for a while and then stood up.</div>
"
frequent-polish-4292,skłonny,"
<div class=""trans"">willing, inclined</div>
adj
<br>
On jest skłonny do przemocy.
<div class=""trans"">-He's inclined to violence.</div>
"
frequent-polish-4293,zgodny,"
<div class=""trans"">compatible</div>
adj
<br>
Ten program nie jest zgodny z twoim systemem.
<div class=""trans"">-This programme is not compatible with your system.</div>
"
frequent-polish-4294,strategia,"
<div class=""trans"">strategy</div>
f
<br>
To świetna strategia.
<div class=""trans"">-This is an excellent strategy.</div>
"
frequent-polish-4295,pośpieszyć (się),"
<div class=""trans"">hurry [śpieszyć, pośpieszyć]</div>
vpf2
<br>
Jeżeli chcesz zobaczyć Johna, musisz się pośpieszyć.
<div class=""trans"">-If you want to see John, you have to hurry.</div>
"
frequent-polish-4296,strzelanie,"
<div class=""trans"">shooting</div>
n
<br>
To jak strzelanie do ryby w beczce.
<div class=""trans"">-Please. It's like shooting fish in a barrel.</div>
"
frequent-polish-4297,wyspać się,"
<div class=""trans"">sleep well [wysypiać, wyspać]</div>
vpfr
<br>
Ostatnio nie mogłam się wyspać.
<div class=""trans"">-I haven't been able to sleep well lately.</div>
"
frequent-polish-4298,bliźniak,"
<div class=""trans"">twin</div>
m
<br>
John to mój bliźniak.
<div class=""trans"">-John is my twin.</div>
"
frequent-polish-4299,opłata,"
<div class=""trans"">charge, fare, fee</div>
f
<br>
Ile wynosi opłata za wstęp?
<div class=""trans"">-How much is the entrance fee?</div>
"
frequent-polish-4300,futro,"
<div class=""trans"">fur</div>
n
<br>
Ten kot ma piękne futro.
<div class=""trans"">-That cat has beautiful fur.</div>
"
frequent-polish-4301,siostrzeniec,"
<div class=""trans"">nephew</div>
m
<br>
Mój siostrzeniec przyglądał się zwierzętom w zoo.
<div class=""trans"">-My nephew was watching the animals in the zoo.</div>
"
frequent-polish-4302,drut,"
<div class=""trans"">wire</div>
m
<br>
Ma nos długi jak drut telefoniczny.
<div class=""trans"">-His nose is as long as a telephone wire.</div>
"
frequent-polish-4303,warsztat,"
<div class=""trans"">workshop</div>
m
<br>
Daj pełny warsztat na tydzień i załatwione.
<div class=""trans"">-Give me a week and a full workshop.</div>
"
frequent-polish-4304,dostarczać (się),"
<div class=""trans"">provide, deliver [dostarczać, dostarczyć]</div>
vif2
<br>
Elektrownia dostarcza nam prąd.
<div class=""trans"">-The powerplant provides electricity for us.</div>
"
frequent-polish-4305,Kuba,"
<div class=""trans"">Cuba</div>
f
<br>
Kuba zmieniła się w sowiecką bazę nuklearną.
<div class=""trans"">-Cuba was turned into a Soviet nuclear base.</div>
"
frequent-polish-4306,tupet,"
<div class=""trans"">nerve; wig</div>
m; m
<br>
Masz tupet, skoro tu przychodzisz.
<div class=""trans"">-You have a nerve for coming here.</div>
"
frequent-polish-4307,balon,"
<div class=""trans"">balloon</div>
m
<br>
Wszyscy ludzie w parku patrzyli do góry na balon.
<div class=""trans"">-Everybody in the park looked up at the balloon.</div>
"
frequent-polish-4308,dieta,"
<div class=""trans"">diet</div>
f
<br>
Jestem na diecie.
<div class=""trans"">-I’m on a diet.</div>
"
frequent-polish-4309,tzw.,"
<div class=""trans"">So-called</div>
abr
<br>
On jest tzw. ministrem sprawiedliwości.
<div class=""trans"">-He is the so-called minister of justice.</div>
"
frequent-polish-4310,wyrwa,"
<div class=""trans"">breach, gap</div>
f
<br>
W murze jest wyrwa.
<div class=""trans"">-There is a breach in the wall.</div>
"
frequent-polish-4311,zobowiązać (się),"
<div class=""trans"">oblige [zobowiązywać, zobowiązać]</div>
vpf2
<br>
Klient jest zobowiązany do wypełnienia ankiety.
<div class=""trans"">-The client is obligated to fill in the questionnaire.</div>
"
frequent-polish-4312,rzeź,"
<div class=""trans"">slaughter</div>
f
<br>
Wojna to rzeź.
<div class=""trans"">-War is a slaughter.</div>
"
frequent-polish-4313,świadectwo,"
<div class=""trans"">diploma, testimony</div>
n
<br>
Każdy z uczniów otrzymał świadectwo.
<div class=""trans"">-Each boy has received his diploma.</div>
"
frequent-polish-4314,utwór,"
<div class=""trans"">piece, tune, track</div>
m
<br>
Zagrała utwór na fortepianie.
<div class=""trans"">-She played a tune on the piano.</div>
"
frequent-polish-4315,nuda,"
<div class=""trans"">boredom</div>
f
<br>
Nie pozwól nudzie wkraść się do twojego życia.
<div class=""trans"">-Don’t let the boredom slip into your life.</div>
"
frequent-polish-4316,ciągły,"
<div class=""trans"">constant</div>
adj
<br>
Odczuwam ciągły ból.
<div class=""trans"">-I feel constant pain.</div>
"
frequent-polish-4317,całować (się),"
<div class=""trans"">kiss [całować, pocałować]</div>
vif2
<br>
Może nie powinnam była całować Johna.
<div class=""trans"">-Maybe I shouldn't have kissed John.</div>
"
frequent-polish-4318,świąteczny,"
<div class=""trans"">festive</div>
adj
<br>
Rozpocznijmy świąteczną celebrację!
<div class=""trans"">-Let’s start our festive celebration.</div>
"
frequent-polish-4319,konkurencja,"
<div class=""trans"">competition</div>
f
<br>
Zobaczmy jak poradzi sobie w tej konkurencji.
<div class=""trans"">-Let’s so how he does in this competition.</div>
"
frequent-polish-4320,sięgnąć (się),"
<div class=""trans"">reach [sięgać,gnąć]</div>
vpf2
<br>
Możesz sięgnąć do tej szafki?
<div class=""trans"">-Can you reach this cupboard?</div>
"
frequent-polish-4321,orkiestra,"
<div class=""trans"">orchestra</div>
f
<br>
Gram w orkiestrze.
<div class=""trans"">-I play in an orchestra.</div>
"
frequent-polish-4322,kotek,"
<div class=""trans"">kitty</div>
m
<br>
Kotek próbuje się ukryć przed deszczem.
<div class=""trans"">-The kitty is trying to hide from the rain.</div>
"
frequent-polish-4323,seminarium,"
<div class=""trans"">seminar</div>
n
<br>
Jadę na seminarium naukowe.
<div class=""trans"">-I’m going to a science seminar.</div>
"
frequent-polish-4324,biskup,"
<div class=""trans"">bishop</div>
m
<br>
Jako biskup mam prawo nosić to ze sobą.
<div class=""trans"">-As a Bishop, I have the right to carry this with me.</div>
"
frequent-polish-4325,asystentka,"
<div class=""trans"">assistant</div>
f
<br>
Oto moja urocza asystentka.
<div class=""trans"">-Here’s my charming assistant.</div>
"
frequent-polish-4326,łajdak,"
<div class=""trans"">crook</div>
m
<br>
Ten łajdak ukradł moją torebkę!
<div class=""trans"">-This crook has stolen my bag.</div>
"
frequent-polish-4327,kolo,"
<div class=""trans"">guy (coll)</div>
m
<br>
Jane, ten kolo nawet nie ma zębów.
<div class=""trans"">-Jane, this guy doesn't even have teeth.</div>
"
frequent-polish-4328,biodro,"
<div class=""trans"">hip</div>
n
<br>
Musisz więcej ruszać biodrami.
<div class=""trans"">-You have to move your hips more.</div>
"
frequent-polish-4329,niemy,"
<div class=""trans"">mute</div>
adj; m
<br>
Ten człowiek jest niemy.
<div class=""trans"">-This man is mute.</div>
"
frequent-polish-4330,kominek,"
<div class=""trans"">fireplace</div>
m
<br>
Trzeba dorzucić drzewa do kominka.
<div class=""trans"">-We need to throw some wood in the fireplace.</div>
"
frequent-polish-4331,rozstać się,"
<div class=""trans"">split up, break up [rozstawać, rozstać]</div>
vpfr
<br>
Musimy się rozstać.
<div class=""trans"">-We need to break up.</div>
"
frequent-polish-4332,miejscowy,"
<div class=""trans"">local</div>
adj
<br>
Oni znają drogę, bo są miejscowi.
<div class=""trans"">-They know the way because they are local.</div>
"
frequent-polish-4333,konno,"
<div class=""trans"">(on a) horse</div>
adv
<br>
Umiesz jeździć konno?
<div class=""trans"">-Can you ride a horse?</div>
"
frequent-polish-4334,pokojówka,"
<div class=""trans"">maid</div>
f
<br>
Szukam pokojówki.
<div class=""trans"">-I’m looking for a maid.</div>
"
frequent-polish-4335,kowboj,"
<div class=""trans"">cowboy</div>
m
<br>
Ten kowboj może być prawdziwym problemem.
<div class=""trans"">-The cowboy could be a real problem.</div>
"
frequent-polish-4336,hak,"
<div class=""trans"">hook</div>
m
<br>
Powieś ciało na haku.
<div class=""trans"">-Hang the body on a hook.</div>
"
frequent-polish-4337,wnętrzności,"
<div class=""trans"">guts, insides</div>
fpl
<br>
Czego chcesz? Zobaczyć jak wyglądają twoje wnętrzności.
<div class=""trans"">-What do you want? To see what your insides look like.</div>
"
frequent-polish-4338,kombinować (się),"
<div class=""trans"">combine; be up to something [kombinować, wykombinować]</div>
vif2; vif2
<br>
Co tam kombinujesz?
<div class=""trans"">-What are you up to?</div>
"
frequent-polish-4339,pogarszać (się),"
<div class=""trans"">worsen, make worse [pogarszać, pogorszyć]</div>
vif2
<br>
Tylko pogarszasz sytuację.
<div class=""trans"">-You only make the situation worse.</div>
"
frequent-polish-4340,odegrać (się),"
<div class=""trans"">play; get revenge [odgrywać, odegrać]</div>
vpf2; vpfr
<br>
Wykorzysta cię, żeby odegrać się na tacie.
<div class=""trans"">-She is using you to revenge on dad.</div>
"
frequent-polish-4341,nieobecność,"
<div class=""trans"">absence</div>
f
<br>
Nie mów takich rzeczy pod jej nieobecność.
<div class=""trans"">-Don't say such things during her absence.</div>
"
frequent-polish-4342,zdziwiony,"
<div class=""trans"">surprised</div>
adj
<br>
Byłem zdziwiony jego nagłym pojawieniem się.
<div class=""trans"">-I was surprised by his sudden appearance.</div>
"
frequent-polish-4343,narazić (się),"
<div class=""trans"">expose [narażać, narazić]</div>
vpf2
<br>
Naraziłeś wszystkich na niebezpieczeństwo.
<div class=""trans"">-You’ve exposed everyone to danger.</div>
"
frequent-polish-4344,uznanie,"
<div class=""trans"">recognition</div>
n
<br>
Jej nowy album zdobył duże uznanie.
<div class=""trans"">-Her new album got a lot of recognition.</div>
"
frequent-polish-4345,cało,"
<div class=""trans"">safely</div>
adv
<br>
Jakoś uszliśmy cało.
<div class=""trans"">-We got out safely somehow.</div>
"
frequent-polish-4346,separacja,"
<div class=""trans"">separation, isolation</div>
f
<br>
Separacja od Jane to była dobra decyzja.
<div class=""trans"">-Isolation from Jane was a good decision.</div>
"
frequent-polish-4347,stanik,"
<div class=""trans"">bra</div>
m
<br>
Muszę kupić nowy stanik.
<div class=""trans"">-I need to buy a new bra.</div>
"
frequent-polish-4348,wpłynąć,"
<div class=""trans"">influence; swim, sail [wpływać, wpłynąć]</div>
vpf; vpf
<br>
Dobrze wpływasz na swojego brata.
<div class=""trans"">-You influence your brother in a good way.</div>
"
frequent-polish-4349,opuszczony,"
<div class=""trans"">abandoned</div>
adj
<br>
Cały budynek był opuszczony.
<div class=""trans"">-The whole building was abandoned.</div>
"
frequent-polish-4350,narta,"
<div class=""trans"">ski</div>
f
<br>
Kupiłem nową nartę.
<div class=""trans"">-I have bought a new ski.</div>
"
frequent-polish-4351,poderwać (się),"
<div class=""trans"">pick up; raise [podrywać, poderwać]</div>
vpf2; vpf2
<br>
Poszła tam by poderwać jakiegoś gościa.
<div class=""trans"">-She must've gone there to pick up some guy.</div>
"
frequent-polish-4352,żaba,"
<div class=""trans"">frog</div>
f
<br>
Nie bój się, to tylko żaba.
<div class=""trans"">-Don’t be afraid, it’s just a frog.</div>
"
frequent-polish-4353,unia,"
<div class=""trans"">union</div>
f
<br>
Jesteśmy częścią Unii Europejskiej.
<div class=""trans"">-We are a part of the European Union.</div>
"
frequent-polish-4354,zioło,"
<div class=""trans"">herb</div>
n
<br>
Moja babcia zbierała zioła.
<div class=""trans"">-My grandma used to collect herbs.</div>
"
frequent-polish-4355,rzekomo,"
<div class=""trans"">allegedly, reportedly</div>
adv
<br>
Pierwsze, rzekomo wolne, wybory jesienią bieżącego roku to kłamstwo.
<div class=""trans"">-The first, allegedly free, elections in the autumn of this year are a lie.</div>
"
frequent-polish-4356,elektryczność,"
<div class=""trans"">electricity</div>
f
<br>
Druty przewodzą elektryczność.
<div class=""trans"">-Wires transmit electricity.</div>
"
frequent-polish-4357,Tajlandia,"
<div class=""trans"">Thailand</div>
f
<br>
Jedziemy do Tajlandii na wakacje.
<div class=""trans"">-We’re spending our holiday in Thailand.</div>
"
frequent-polish-4358,błysk,"
<div class=""trans"">flash</div>
m
<br>
Zobaczyłem błysk i było po wszystkim.
<div class=""trans"">-I saw a flash and it was already over.</div>
"
frequent-polish-4359,nieunikniony,"
<div class=""trans"">inevitable</div>
adj
<br>
Pewne zmiany są nieuniknione.
<div class=""trans"">-Some changes are inevitable.</div>
"
frequent-polish-4360,lotniczy,"
<div class=""trans"">aerial, air</div>
adj
<br>
Mówią na niego „as lotniczy”.
<div class=""trans"">-They call him „aerial ace”.</div>
"
frequent-polish-4361,rebeliant,"
<div class=""trans"">rebel</div>
m
<br>
Musimy powstrzymać rebeliantów.
<div class=""trans"">-We need to stop the rebels.</div>
"
frequent-polish-4362,nowość,"
<div class=""trans"">innovation, novelty</div>
f
<br>
Komputery to była nowość.
<div class=""trans"">-Computers were an innovation.</div>
"
frequent-polish-4363,równocześnie,"
<div class=""trans"">simultaneously</div>
adv
<br>
John i Jane powiedzieli to równocześnie.
<div class=""trans"">-John and Jane said it simultaneously.</div>
"
frequent-polish-4364,dopilnować (się),"
<div class=""trans"">take care, ensure, watch [dopilnowywać, dopilnować]</div>
vpf2
<br>
Muszę dopilnować, żeby zrobili to dobrze.
<div class=""trans"">-I must ensure they do it properly.</div>
"
frequent-polish-4365,objąć (się),"
<div class=""trans"">embrace, hug, include [obejmować, objąć]</div>
vpf2
<br>
Powinieneś objąć Jane.
<div class=""trans"">-You should hug Jane.</div>
"
frequent-polish-4366,motocykl,"
<div class=""trans"">motorcycle</div>
m
<br>
Mogę Ci pożyczyć mój motocykl.
<div class=""trans"">-I can lend you my motorcycle.</div>
"
frequent-polish-4367,samiec,"
<div class=""trans"">male</div>
m
<br>
Samiec szuka samicy, tak działa biologia.
<div class=""trans"">-Male looks for a female, that’s how biology works.</div>
"
frequent-polish-4368,stopniowo,"
<div class=""trans"">gradually</div>
adv
<br>
Na początku byłem bardzo zdenerwowany, ale stopniowo się zrelaksowałem.
<div class=""trans"">-I was nervous at first, but I gradually got more relaxed.</div>
"
frequent-polish-4369,oznaka,"
<div class=""trans"">sign</div>
f
<br>
Czerwona skóra to oznaka zapalenia.
<div class=""trans"">-Red skin is a sign of inflammation.</div>
"
frequent-polish-4370,pobiec,"
<div class=""trans"">run [biec, pobiec]</div>
vpf
<br>
Masz pobiec do słupa i z powrotem.
<div class=""trans"">-You have to run to the pole and back.</div>
"
frequent-polish-4371,wypowiedzieć (się),"
<div class=""trans"">declare, phrase, say [wypowiadać, wypowiedzieć]</div>
vpf2
<br>
̑ɛʨ̇ ̑ Patrząc na ciebie nie mogę wypowiedzieć słowa.
<div class=""trans"">-Looking at you, I can't say a word.</div>
"
frequent-polish-4372,łagodny,"
<div class=""trans"">mild</div>
adj
<br>
W Polsce mamy łagodny klimat.
<div class=""trans"">-We have a mild climate in Poland.</div>
"
frequent-polish-4373,obracać (się),"
<div class=""trans"">rotate, turn around [obracać, obrócić]</div>
vif2
<br>
Kula się obraca.
<div class=""trans"">-The sphere is rotating.</div>
"
frequent-polish-4374,najście,"
<div class=""trans"">intrusion</div>
n
<br>
Przepraszam za najście.
<div class=""trans"">-Sorry for the intrusion.</div>
"
frequent-polish-4375,dentysta,"
<div class=""trans"">dentist</div>
m
<br>
Dentysta usunął zepsuty ząb.
<div class=""trans"">-The dentist removed a bad tooth.</div>
"
frequent-polish-4376,szuflada,"
<div class=""trans"">drawer</div>
f
<br>
Kredki są w szufladzie.
<div class=""trans"">-Crayons are in the drawer.</div>
"
frequent-polish-4377,pomnik,"
<div class=""trans"">monument</div>
m
<br>
Spotkajmy się o 22 pod pomnikiem.
<div class=""trans"">-Let’s meet at 10 p.m. Under the monument.</div>
"
frequent-polish-4378,banan,"
<div class=""trans"">banana</div>
m
<br>
Banany zawierają potas.
<div class=""trans"">-Bananas contain potassium.</div>
"
frequent-polish-4379,chemia,"
<div class=""trans"">chemistry</div>
f
<br>
Jestem słaby z chemii.
<div class=""trans"">-I’m bad at chemistry.</div>
"
frequent-polish-4380,sprawozdanie,"
<div class=""trans"">report</div>
n
<br>
Przetłumaczysz mi to sprawozdanie na włoski?
<div class=""trans"">-Could you translate this report to Italian for me?</div>
"
frequent-polish-4381,chusteczka,"
<div class=""trans"">tissue, handkerchief</div>
f
<br>
Mamo, gdzie moja chusteczka?
<div class=""trans"">-Mummy, where's my handkerchief?</div>
"
frequent-polish-4382,instytut,"
<div class=""trans"">institute</div>
m
<br>
Na szczycie tej góry jest instytut zielarstwa.
<div class=""trans"">-There's an herbalist institute on the top of that mountain.</div>
"
frequent-polish-4383,przegrany,"
<div class=""trans"">lost; loser</div>
adj; m
<br>
Przegrany zakład.
<div class=""trans"">-A lost deal.</div>
"
frequent-polish-4384,rzeźnik,"
<div class=""trans"">butcher</div>
m
<br>
Jak dorosnę, zostanę rzeźnikiem.
<div class=""trans"">-I will become a butcher when I grow up.</div>
"
frequent-polish-4385,ścierwo,"
<div class=""trans"">carcass, scum (coll)</div>
n
<br>
To danie to ścierwo.
<div class=""trans"">-This meal is scum.</div>
"
frequent-polish-4386,wkoło,"
<div class=""trans"">around</div>
prp
<br>
Chodzimy wkoło domu.
<div class=""trans"">-We’re walking around the house.</div>
"
frequent-polish-4387,kłaść (się),"
<div class=""trans"">lay [kłaść, położyć]</div>
vif2
<br>
Kładź się!
<div class=""trans"">-Lay down!</div>
"
frequent-polish-4388,kura,"
<div class=""trans"">hen</div>
f
<br>
Czemu te kury są tak głośno?
<div class=""trans"">-Why are the hens so loud?</div>
"
frequent-polish-4389,tatko,"
<div class=""trans"">papa, daddy</div>
m
<br>
Twój bogaty tatko ma cię gdzieś.
<div class=""trans"">-Your rich daddy doesn't care about you.</div>
"
frequent-polish-4390,brutalnie,"
<div class=""trans"">violently, brutally</div>
adv
<br>
Musicie być ze sobą brutalnie szczerzy.
<div class=""trans"">-You have to be brutally honest with each other.</div>
"
frequent-polish-4391,skrzypce,"
<div class=""trans"">violin</div>
fpl
<br>
Skrzypce, fortepian i harfa to instrumenty muzyczne.
<div class=""trans"">-The violin, the piano, and the harp are musical instruments.</div>
"
frequent-polish-4392,bezczelny,"
<div class=""trans"">impudent, insolent</div>
adj
<br>
Taki bezczelny gówniarz jak ty tego nie zrozumie.
<div class=""trans"">-An insolent brat like you will not understand.</div>
"
frequent-polish-4393,notes,"
<div class=""trans"">notebook</div>
m
<br>
Wszystko zapisuję w moim notesie.
<div class=""trans"">-I write everything down in my notebook.</div>
"
frequent-polish-4394,lokalny,"
<div class=""trans"">local</div>
adj
<br>
Jestem lokalnym przewodnikiem.
<div class=""trans"">-I’m a local guide.</div>
"
frequent-polish-4395,żelazo,"
<div class=""trans"">iron</div>
n
<br>
Żelazo dobrze przewodzi ciepło.
<div class=""trans"">-Iron transmits heat well.</div>
"
frequent-polish-4396,grawitacja,"
<div class=""trans"">gravity</div>
f
<br>
Gdyby nie grawitacja, nie byłoby nas na świecie.
<div class=""trans"">-We would not exist if not for gravity.</div>
"
frequent-polish-4397,przepuścić (się),"
<div class=""trans"">let through, pass, miss [przepuszczać, przepuścić]</div>
vpf2
<br>
Nie wolno ci przepuścić tak znakomitej okazji.
<div class=""trans"">-You mustn't miss such a good opportunity.</div>
"
frequent-polish-4398,księgowy,"
<div class=""trans"">accountant</div>
m
<br>
Pracuję jako księgowy od 20 lat.
<div class=""trans"">-I’ve been working as an accountant for 20 years now.</div>
"
frequent-polish-4399,popiół,"
<div class=""trans"">ash</div>
m
<br>
Nie upuść popiołu z papierosa na dywan.
<div class=""trans"">-Don't drop cigarette ash on the carpet.</div>
"
frequent-polish-4400,żuć (się),"
<div class=""trans"">chew [żuć, pożuć]</div>
vif2
<br>
Żuję gumę, a ty?
<div class=""trans"">-I’m chewing a piece of gum, and you?</div>
"
frequent-polish-4401,ewakuacja,"
<div class=""trans"">evacuation</div>
f
<br>
Prezydent zarządził ewakuację.
<div class=""trans"">-The president has commenced the evacuation.</div>
"
frequent-polish-4402,kategoria,"
<div class=""trans"">category</div>
f
<br>
Każda kategoria ma swoje wady i zalety.
<div class=""trans"">-Every category has its disadvantages and advantages.</div>
"
frequent-polish-4403,docenić (się),"
<div class=""trans"">appreciate [doceniać, docenić]</div>
vpf2
<br>
Więc powinniście docenić, że zaprzeczyli romansowi.
<div class=""trans"">-You should appreciate they denied the affair.</div>
"
frequent-polish-4404,limit,"
<div class=""trans"">limit</div>
m
<br>
Nie biegnę dalej, to mój limit.
<div class=""trans"">-I’m not running anymore, I’m at my limit.</div>
"
frequent-polish-4405,szlaban,"
<div class=""trans"">barrier; grounded</div>
m; m
<br>
Masz szlaban.
<div class=""trans"">-You're grounded.</div>
"
frequent-polish-4406,salto,"
<div class=""trans"">flip, somersault</div>
n
<br>
Potrafię zrobić salto na deskorolce.
<div class=""trans"">-I can do a flip on a skateboard.</div>
"
frequent-polish-4407,poprawiać (się),"
<div class=""trans"">improve, correct [poprawiać, poprawić]</div>
vif2
<br>
Poprawiać to znaczy zmieniać; Doskonałość to zmieniać często.
<div class=""trans"">-To improve is to change; to be perfect is to change often.</div>
"
frequent-polish-4408,zwyczajny,"
<div class=""trans"">ordinary, common</div>
adj
<br>
Mgła to zwyczajny widok w Londynie.
<div class=""trans"">-Fog is a common sight in London.</div>
"
frequent-polish-4409,jadać (się),"
<div class=""trans"">eat [jadać, —]</div>
vif2
<br>
Często jadam w restauracjach.
<div class=""trans"">-I often eat at restaurants.</div>
"
frequent-polish-4410,torturować (się),"
<div class=""trans"">torture [torturować, —]</div>
vif2
<br>
Nie wolno torturować ludzi.
<div class=""trans"">-It is not allowed to torture people.</div>
"
frequent-polish-4411,kabina,"
<div class=""trans"">cabin</div>
f
<br>
Proszę nie wchodzić do kabiny pilota.
<div class=""trans"">-Please do not enter the pilot’s cabin.</div>
"
frequent-polish-4412,oberwać (się),"
<div class=""trans"">tear off; take a beating [obrywać, oberwać]</div>
vpf2; vpf2
<br>
Oberwałem od Johna.
<div class=""trans"">-I took a beating from John.</div>
"
frequent-polish-4413,szczęka,"
<div class=""trans"">jaw</div>
f
<br>
Dosłownie szczęka mi opadła.
<div class=""trans"">-My jaw literally dropped.</div>
"
frequent-polish-4414,dreszcz,"
<div class=""trans"">thrill, shiver</div>
m
<br>
Poczułem dreszcz na plecach.
<div class=""trans"">-I felt a shiver on my back.</div>
"
frequent-polish-4415,wątroba,"
<div class=""trans"">liver</div>
f
<br>
Ten lek źle działa na twoją wątrobę.
<div class=""trans"">-This medicine is bad for your liver.</div>
"
frequent-polish-4416,specjalista,"
<div class=""trans"">specialist</div>
m
<br>
Jestem specjalistą z dziedziny fizyki.
<div class=""trans"">-I’m a specialist in physics.</div>
"
frequent-polish-4417,snajper,"
<div class=""trans"">sniper</div>
m
<br>
Podczas wojny trzeba uważać na snajperów.
<div class=""trans"">-You have to watch out for the snipers during the war.</div>
"
frequent-polish-4418,prywatnie,"
<div class=""trans"">privately, in private</div>
adv
<br>
Naprawdę muszę z tobą prywatnie porozmawiać.
<div class=""trans"">-I really need to talk to you in private.</div>
"
frequent-polish-4419,pocieszyć (się),"
<div class=""trans"">cheer up, comfort [pocieszać, pocieszyć]</div>
vpf2
<br>
Nie mogą się pocieszyć nawzajem.
<div class=""trans"">-They can't cheer each other up.</div>
"
frequent-polish-4420,spluwa,"
<div class=""trans"">gun (coll)</div>
f
<br>
Gdzie twoja spluwa?
<div class=""trans"">-Where is your gun?</div>
"
frequent-polish-4421,bójka,"
<div class=""trans"">fight</div>
f
<br>
Nasz syn znowu wdał się w bójkę.
<div class=""trans"">-Our son has started a fight again.</div>
"
frequent-polish-4422,gospodyni,"
<div class=""trans"">housekeeper</div>
f
<br>
Moja gospodyni nie lubi podawać pierogów.
<div class=""trans"">-My housekeeper doesn't like to serve pierogi.</div>
"
frequent-polish-4423,zgasić (się),"
<div class=""trans"">turn off, put out, extinguish [gasić, zgasić]</div>
vpf2
<br>
Czy mogę zgasić światło?
<div class=""trans"">-Do you mind if I turn off the light?</div>
"
frequent-polish-4424,harmonia,"
<div class=""trans"">harmony</div>
f
<br>
W moim umyśle panuje harmonia.
<div class=""trans"">-There’s harmony in my mind.</div>
"
frequent-polish-4425,kac,"
<div class=""trans"">hangover</div>
m
<br>
Mam kaca po wczoraj.
<div class=""trans"">-I’ve got a hangover after tomorrow.</div>
"
frequent-polish-4426,zdzira,"
<div class=""trans"">hag</div>
f
<br>
Jane to straszna zdzira.
<div class=""trans"">-Jane is a nasty hag.</div>
"
frequent-polish-4427,pooglądać (się),"
<div class=""trans"">watch [—, pooglądać]</div>
vpf2
<br>
Poszedł do pubu, żeby pooglądać futbol.
<div class=""trans"">-He went to a pub to watch football.</div>
"
frequent-polish-4428,przepadać,"
<div class=""trans"">vanish; like [przepadać, przepaść]</div>
vif
<br>
Przepadam za pizzą!
<div class=""trans"">-I like pizza!</div>
"
frequent-polish-4429,dramat,"
<div class=""trans"">drama</div>
m
<br>
Małe ludzkie dramaty, których nie dostrzegamy.
<div class=""trans"">-Small human dramas that we don’t notice.</div>
"
frequent-polish-4430,presja,"
<div class=""trans"">pressure</div>
f
<br>
Czuję presję czasu.
<div class=""trans"">-I can feel the pressure of time.</div>
"
frequent-polish-4431,zaskoczenie,"
<div class=""trans"">surprise</div>
n
<br>
To, że zdał egzamin, to dla nas wielkie zaskoczenie.
<div class=""trans"">-The fact that he passed the exam is a big surprise for us.</div>
"
frequent-polish-4432,wierność,"
<div class=""trans"">faithfulness, loyalty</div>
f
<br>
Najdroższa córko, twoja wierność jest dla mnie wielką otuchą.
<div class=""trans"">-My dearest daughter, your faithfulness is of great comfort to me.</div>
"
frequent-polish-4433,kelnerka,"
<div class=""trans"">waitress</div>
f
<br>
Pracuję jako kelnerka.
<div class=""trans"">-I work as a waitress.</div>
"
frequent-polish-4434,obojętny,"
<div class=""trans"">indifferent, whatever</div>
adj
<br>
Miejsce jest dla mnie obojętne.
<div class=""trans"">-The place is whatever to me.</div>
"
frequent-polish-4435,agentka,"
<div class=""trans"">agent</div>
f
<br>
Nasza agentka została złapana.
<div class=""trans"">-Our agent has been captured.</div>
"
frequent-polish-4436,taić (się),"
<div class=""trans"">hide, conceal [taić, zataić]</div>
vif2
<br>
Taiłaś ten sekret przez 30 lat!
<div class=""trans"">-You’ve been hiding this secret for 30 years.</div>
"
frequent-polish-4437,brew,"
<div class=""trans"">eyebrow</div>
f
<br>
Masz takie gęste brwi.
<div class=""trans"">-Your eyebrows are so thick.</div>
"
